,1638751811.928065,1638751851.4985833
kappa_motors_m7,134.76,134.76
kappa_motors_m7_user_setpoint,134.76,134.76
kappa_motors_m7_sync,0,0
kappa_motors_m7_desc,kap,kap
kappa_motors_m7_homf,0,0
kappa_motors_m7_dval,179.20999999999998,179.20999999999998
kappa_motors_m8,57.35814238179,57.35814238179
kappa_motors_m8_user_setpoint,57.35814238179,57.35814238179
kappa_motors_m8_sync,0,0
kappa_motors_m8_desc,kth,kth
kappa_motors_m8_homf,0,0
kappa_motors_m8_dval,233.33100000000002,233.33100000000002
undulator_energy_setpoint,0.5295,0.5295
undulator_energy_readback,0.4944637715816498,0.49418091773986816
mono_energy_setpoint,520.0,520.0
mono_energy,519.9869187,520.0076901
mono_mirror_pitch,3.6361492919921874,3.6361822509765624
mono_mirror_pitch_user_setpoint,3.6362622070312502,3.6362622070312502
mono_grating_pitch,4.92873837890625,4.92875302734375
mono_grating_pitch_user_setpoint,4.928732885742187,4.928732885742187
mono_grating_density,1200.0,1200.0
mono_mirror_status,1,1
mono_grating_status,1,1
kappa_motors_m1,57.045016919999995,57.04500863999999
kappa_motors_m1_user_setpoint,57.044999999999945,57.044999999999945
kappa_motors_m1_sync,0,0
kappa_motors_m1_desc,kphi,kphi
kappa_motors_m1_homf,0,0
kappa_motors_m1_dval,85.26580415999994,85.26580415999994
kappa_motors_m4,-370.271,-370.276
kappa_motors_m4_user_setpoint,-370.0,-370.0
kappa_motors_m4_sync,0,0
kappa_motors_m4_desc,z,z
kappa_motors_m4_homf,0,0
kappa_motors_m4_dval,-370.0,-370.0
select_detector,d4,d4
kappa_motors_m3,0.022,0.02
kappa_motors_m3_user_setpoint,0.0,0.0
kappa_motors_m3_sync,0,0
kappa_motors_m3_desc,y,y
kappa_motors_m3_homf,0,0
kappa_motors_m3_dval,-0.0,-0.0
kappa_motors_m2,2255.063,2255.063
kappa_motors_m2_user_setpoint,2255.0,2255.0
kappa_motors_m2_sync,0,0
kappa_motors_m2_desc,x,x
kappa_motors_m2_homf,0,0
kappa_motors_m2_dval,2255.0,2255.0
kappa_motors_m9,0.0,0.25
kappa_motors_m9_user_setpoint,0.0,0.25
kappa_motors_m9_sync,0,0
kappa_motors_m9_desc,tth,tth
kappa_motors_m9_homf,0,0
kappa_motors_m9_dval,-0.0,-0.25
motors_H1size_setpoint,1.911,1.911
motors_H1size_readback,1.911,1.911
motors_V1size_setpoint,1.781,1.781
motors_V1size_readback,1.7810000000000001,1.7810000000000001
motors_H1center_setpoint,0.125,0.125
motors_H1center_readback,0.12499999999999994,0.12499999999999994
motors_V1center_setpoint,0.0,0.0
motors_V1center_readback,-9.999999999993348e-05,-9.999999999993348e-05
motors_H2size_setpoint,1.3915,1.3915
motors_H2size_readback,1.3900000000000001,1.3900000000000001
motors_V2size_setpoint,1.632,1.632
motors_V2size_readback,1.6300000000000001,1.6300000000000001
motors_H2center_setpoint,-0.25,-0.25
motors_H2center_readback,-0.25,-0.25
motors_V2center_setpoint,0.0,0.0
motors_V2center_readback,0.0,0.0
motors_V4center_setpoint,0.0,0.0
motors_V4center_readback,0.0,0.0
motors_V4size_setpoint,100.0,100.0
motors_V4size_readback,100.0,100.0
srs_A4,5.000000000000001e-07,5.000000000000001e-07
centroidM3R,110.07949950045197,110.31202326468345
